Merge_scenario, Total_Files, Files_Edited_By_One_Dev, Files_That_Remained_The_Same, Files_Added_By_Ove_Dev, Files_Merged, Files_With_Conflicts, ModifierList, ModifierListDS, ModifierListCL, ModifierListIFP, DefaultValueAnnotation, DefaultValueAnnotationDS, DefaultValueAnnotationCL, DefaultValueAnnotationIFP, ImplementList, ImplementListDS, ImplementListCL, ImplementListIFP, EditSameMC, EditSameMCDS, EditSameMCCL, EditSameMCIFP, AddSameFd, AddSameFdDS, AddSameFdCL, AddSameFdIFP, EditSameFd, EditSameFdDS, EditSameFdCL, EditSameFdIFP, SameSignatureCM, SameSignatureCMDS, SameSignatureCMCL, SameSignatureCMIFP, ExtendsList, ExtendsListDS, ExtendsListCL, ExtendsListIFP, NOPATTERN, smallMethod, smallMethodDS, renamedMethod, renamedMethodDS, copiedMethod, copiedMethodDS, copiedFile, copiedFileDS, noPattern, noPatternDS, PossibleRenamings
rev_8b970-e8553, 6737, 614, 6097, 18, 26, 18, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_b9f9b-ccb00, 6745, 218, 6522, 4, 5, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_0e5b2-48b4f, 6720, 86, 6627, 5, 7, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_5dd48-c7bdf, 6728, 167, 6550, 5, 11, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_bd9e9-94022, 6639, 1131, 5423, 79, 85, 79, 52, 10, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 0, 0, 26, 0, 0, 0, 1289, 0, 0, 0, 0, 0, 0, 25, 25, 0, 0, 0
rev_93ce3-43d0d, 6723, 146, 6573, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_2c6e7-5e865, 6732, 223, 6489, 12, 20, 14, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_801d1-63b75, 6732, 153, 6564, 11, 15, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_f8e74-ae1a6, 6733, 32, 6698, 2, 3, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0
rev_da199-4ac4f, 6649, 1082, 5473, 79, 94, 80, 57, 11, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 0, 0, 30, 1, 0, 0, 1385, 0, 0, 0, 0, 0, 0, 26, 26, 0, 0, 0
rev_17a42-4b578, 6703, 157, 6538, 7, 8, 7, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 6, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_ce6ec-e4bed, 6668, 278, 6385, 2, 5, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 27, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_e3503-62569, 6667, 677, 5923, 31, 67, 32, 20, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 7, 7, 0, 0, 14, 0, 0, 0, 372, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_e7cff-b4db2, 6706, 200, 6487, 13, 19, 13, 13, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 11, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 0
rev_03754-dedc4, 6626, 637, 5908, 78, 81, 80, 67, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 55, 0, 0, 0, 1034, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_4a752-c0572, 6664, 1110, 5185, 362, 369, 362, 307, 7, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 301, 301, 0, 0, 281, 0, 0, 0, 4148, 0, 0, 0, 0, 0, 0, 301, 301, 0, 0, 0
rev_20f52-198a7, 6664, 1237, 5054, 370, 373, 370, 514, 204, 0, 0, 0, 0, 0, 0, 22, 6, 0, 0, 3065, 0, 0, 0, 0, 0, 0, 0, 239, 239, 0, 0, 605, 605, 0, 0, 469, 182, 0, 0, 4299, 0, 0, 0, 0, 0, 0, 605, 605, 0, 0, 0
rev_687aa-0b0a2, 6694, 13, 6667, 6, 14, 9, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 4, 4, 0, 0, 4, 1, 0, 0, 97, 1, 1, 0, 0, 0, 0, 3, 3, 0, 0, 0
rev_8321d-d0798, 6641, 412, 6143, 84, 86, 85, 70, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 339, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 10, 10, 0, 0, 58, 2, 0, 0, 967, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0
rev_e4031-29e34, 6691, 303, 6374, 4, 14, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_cadd8-82567, 6664, 825, 5469, 338, 370, 341, 296, 7, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1726, 0, 0, 0, 0, 0, 0, 0, 12, 9, 0, 0, 301, 301, 0, 0, 273, 0, 0, 0, 3851, 0, 0, 0, 0, 0, 0, 301, 301, 0, 0, 0
rev_a7053-79820, 6660, 92, 6515, 50, 53, 50, 53, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 43, 0, 0, 0, 661, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 0
rev_78534-ba5be, 6624, 158, 6431, 30, 35, 31, 21, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 12, 0, 0, 0, 393, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 0
rev_821a2-ba5be, 6671, 666, 5675, 324, 330, 325, 286, 5, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299, 299, 0, 0, 267, 1, 0, 0, 3697, 0, 0, 0, 0, 0, 0, 299, 299, 0, 0, 0
rev_551e6-80fc0, 6619, 84, 6531, 3, 4, 3, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_beea4-89a25, 6658, 505, 5957, 186, 196, 187, 145, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 28, 0, 0, 135, 0, 0, 0, 2356, 0, 0, 0, 0, 0, 0, 28, 28, 0, 0, 0
rev_c3d65-11ce6, 6612, 475, 5982, 142, 155, 143, 149, 52, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 607, 0, 0, 0, 0, 0, 0, 0, 122, 122, 0, 0, 21, 21, 0, 0, 141, 48, 0, 0, 1591, 0, 0, 0, 0, 0, 0, 21, 21, 0, 0, 0
rev_84d91-2ebd2, 6531, 69, 6457, 1, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_7ae5c-ca23e, 6521, 260, 6227, 26, 34, 26, 29, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 17, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 0
rev_ca605-b5aee, 6590, 385, 6037, 154, 168, 158, 166, 56, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 727, 0, 0, 0, 0, 0, 0, 0, 128, 128, 0, 0, 25, 25, 0, 0, 156, 52, 0, 0, 1986, 0, 0, 0, 0, 0, 0, 25, 25, 0, 0, 0
rev_8bdc7-b5aee, 6512, 227, 6261, 16, 24, 16, 17, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 10, 0, 0, 0, 321, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
rev_eed55-ef8ef, 6544, 160, 6374, 5, 10, 6, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0
rev_04681-bbeb0, 6447, 115, 6290, 12, 42, 21, 16, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 9, 9, 0, 0, 11, 2, 0, 0, 335, 3, 3, 0, 0, 0, 0, 6, 6, 0, 0, 0
rev_cef9b-46cab, 6604, 379, 6077, 139, 148, 143, 146, 55, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 596, 0, 0, 0, 0, 0, 0, 0, 123, 123, 0, 0, 20, 20, 0, 0, 141, 51, 0, 0, 1612, 0, 0, 0, 0, 0, 0, 20, 20, 0, 0, 0
rev_20384-ebcbe, 6535, 178, 6346, 10, 11, 10, 12, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 7, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 0
rev_9c064-f354a, 6441, 133, 6290, 16, 18, 16, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 14, 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_e5a50-77a16, 6507, 277, 6075, 140, 155, 143, 144, 52, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 578, 0, 0, 0, 0, 0, 0, 0, 119, 119, 0, 0, 21, 21, 0, 0, 139, 49, 0, 0, 1587, 0, 0, 0, 0, 0, 0, 21, 21, 0, 0, 0
rev_c2740-77a16, 6431, 109, 6314, 6, 8, 6, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0
rev_761ad-608f4, 6472, 385, 5961, 123, 126, 124, 113, 52, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 442, 0, 0, 0, 0, 0, 0, 0, 119, 119, 0, 0, 16, 16, 0, 0, 107, 49, 0, 0, 1035, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 0
rev_24502-9649c, 6411, 179, 6213, 17, 19, 18, 12, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 11, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
rev_9a744-12502, 6411, 128, 6268, 12, 15, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_a034e-7b5ed, 6288, 1123, 4934, 223, 231, 224, 231, 9, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 1229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296, 296, 0, 0, 198, 1, 0, 0, 2312, 0, 0, 0, 0, 0, 0, 296, 296, 0, 0, 0
rev_859f9-ed7bc, 6461, 445, 5868, 108, 148, 114, 109, 52, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 465, 0, 0, 0, 0, 0, 0, 0, 119, 119, 0, 0, 16, 16, 0, 0, 106, 52, 0, 0, 990, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 0
rev_75e93-220bf, 6418, 318, 6090, 7, 10, 7, 7, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 5, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
rev_18700-74a19, 6474, 770, 5483, 204, 221, 206, 211, 56, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 1122, 0, 0, 0, 0, 0, 0, 0, 119, 119, 0, 0, 297, 297, 0, 0, 200, 49, 0, 0, 1783, 0, 0, 0, 0, 0, 0, 297, 297, 0, 0, 0
rev_e785e-b0393, 6411, 62, 6342, 6, 7, 6, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 4, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_74487-bc6de, 6405, 27, 6376, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_7ddf8-68070, 6405, 18, 6386, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_d296d-910c0, 6404, 272, 6115, 8, 17, 13, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 73, 73, 0, 0, 1, 1, 0, 0, 261, 73, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_21dc5-a8c96, 6403, 302, 6079, 10, 22, 12, 17, 14, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 18, 18, 0, 0, 9, 7, 0, 0, 548, 3, 3, 0, 0, 0, 0, 15, 15, 0, 0, 0
rev_641aa-dd3bd, 6447, 422, 5904, 108, 121, 111, 107, 52, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 431, 0, 0, 0, 0, 0, 0, 0, 119, 119, 0, 0, 16, 16, 0, 0, 102, 49, 0, 0, 938, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 0
rev_6ec13-f8cb1, 6251, 604, 5544, 67, 103, 75, 81, 17, 0, 0, 0, 0, 0, 0, 17, 5, 0, 0, 548, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 40, 40, 0, 0, 55, 7, 0, 0, 1325, 15, 15, 0, 0, 0, 0, 25, 25, 0, 0, 0
rev_daadf-63da9, 6401, 170, 6224, 3, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_11baf-28a97, 6444, 231, 6103, 103, 110, 105, 104, 52, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 417, 0, 0, 0, 0, 0, 0, 0, 119, 119, 0, 0, 16, 16, 0, 0, 100, 49, 0, 0, 854, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 0
rev_d63b8-4e531, 6297, 223, 5962, 110, 112, 110, 124, 18, 0, 0, 0, 0, 0, 0, 14, 1, 0, 0, 342, 0, 0, 0, 0, 0, 0, 0, 26, 26, 0, 0, 22, 22, 0, 0, 102, 13, 0, 0, 943, 0, 0, 0, 0, 0, 0, 22, 22, 0, 0, 0
rev_a5a62-4c1e9, 6255, 266, 5927, 56, 62, 56, 67, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 48, 0, 0, 0, 554, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0
rev_e6f9c-ec31f, 6227, 784, 5341, 93, 102, 94, 74, 15, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 27, 27, 0, 0, 12, 12, 0, 0, 70, 14, 0, 0, 755, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0
rev_ad7fe-e9bb3, 6203, 90, 6109, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_1e37e-ca008, 6184, 297, 5868, 14, 19, 14, 15, 10, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 15, 15, 0, 0, 10, 6, 0, 0, 172, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 0
rev_99309-df5f1, 6256, 455, 5718, 75, 83, 77, 75, 3, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 49, 0, 0, 0, 1042, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0
rev_e9e30-5c881, 6201, 648, 5479, 36, 74, 54, 26, 14, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 380, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 17, 17, 0, 0, 17, 7, 0, 0, 933, 1, 1, 0, 0, 0, 0, 16, 16, 0, 0, 0
rev_fa0e1-5b2de, 6201, 196, 5992, 12, 13, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 51, 51, 0, 0, 1, 1, 0, 0, 8, 5, 0, 0, 88, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_fbfa9-fc4e8, 6200, 197, 5990, 12, 13, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 51, 51, 0, 0, 1, 1, 0, 0, 8, 5, 0, 0, 88, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_b73c7-3b27d, 6204, 358, 5809, 20, 37, 23, 16, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 51, 51, 0, 0, 1, 1, 0, 0, 10, 5, 0, 0, 252, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_85797-7745c, 6094, 1624, 3982, 478, 488, 480, 372, 15, 0, 0, 1, 0, 0, 0, 47, 0, 0, 0, 1872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300, 300, 0, 0, 285, 1, 0, 0, 5741, 0, 0, 0, 0, 0, 0, 300, 300, 0, 0, 0
rev_0e866-3d987, 6242, 325, 5842, 69, 75, 71, 65, 15, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 26, 26, 0, 0, 13, 13, 0, 0, 59, 13, 0, 0, 628, 0, 0, 0, 0, 0, 0, 13, 13, 0, 0, 0
rev_91289-d5f8d, 6194, 13, 6180, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_7600a-b29c4, 6240, 103, 6079, 55, 58, 55, 69, 3, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 34, 0, 0, 0, 579, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0
rev_db832-39bc0, 6203, 184, 5980, 30, 39, 31, 12, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_2c33f-e7f9d, 6249, 276, 5899, 71, 74, 71, 56, 3, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 12, 12, 0, 0, 50, 1, 0, 0, 729, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0
rev_cac2c-50149, 6189, 622, 5468, 84, 99, 90, 70, 5, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 23, 23, 0, 0, 14, 14, 0, 0, 59, 2, 0, 0, 994, 1, 1, 0, 0, 0, 0, 13, 13, 0, 0, 0
rev_5f4af-7e3cc, 6140, 1395, 4469, 258, 276, 263, 179, 2, 0, 0, 1, 0, 0, 0, 31, 0, 0, 0, 713, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 121, 0, 0, 0, 2915, 1, 1, 0, 0, 0, 0, 18, 18, 0, 0, 0
rev_8543d-05c42, 6122, 232, 5875, 8, 15, 8, 19, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 14, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0
rev_4f445-bc874, 6082, 358, 5596, 109, 128, 113, 123, 7, 0, 0, 0, 0, 0, 0, 11, 2, 0, 0, 832, 0, 0, 0, 0, 0, 0, 0, 20, 20, 0, 0, 273, 273, 0, 0, 104, 1, 0, 0, 1556, 1, 1, 0, 0, 0, 0, 272, 272, 0, 0, 0
rev_99e32-7bca9, 5861, 1824, 3487, 535, 550, 537, 378, 19, 0, 0, 1, 0, 0, 0, 51, 0, 0, 0, 1859, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 307, 307, 0, 0, 275, 0, 0, 0, 6382, 0, 0, 0, 0, 0, 0, 307, 307, 0, 0, 0
rev_a8382-afcaa, 6127, 160, 5825, 137, 142, 139, 170, 7, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 976, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 276, 276, 0, 0, 129, 0, 0, 0, 1713, 0, 0, 0, 0, 0, 0, 276, 276, 0, 0, 0
rev_e2046-1a4b5, 5860, 1662, 3821, 376, 377, 376, 208, 3, 0, 0, 1, 0, 0, 0, 39, 0, 0, 0, 852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 0, 0, 133, 0, 0, 0, 4123, 0, 0, 0, 0, 0, 0, 26, 26, 0, 0, 0
rev_969b3-c335b, 5950, 263, 5678, 6, 9, 6, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_6e81b-9ea49, 5973, 766, 5175, 16, 32, 22, 9, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
